"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1863602986033049976","Mon Dec 02 15:15:50 +0000 2024","0","morat marit bener dah ini studi independen","1863602986033049976","","","in","","0","0","0","https://x.com/vhcza/status/1863602986033049976","735962974918217728","vhcza"
"1863395294806982750","Mon Dec 02 01:46:14 +0000 2024","0","@odetothemess Hai Sobat BRI. Kami informasikan untuk pengecekan status pencairan dan pengiriman dana program Magang dan Studi Independen Bersertifikat (MSIB) dapat konfirmasi secara langsung kepada pihak penyelenggara ya. BRI hanya sebagai penyalur dana apabila dan sudah dicairkan maka dana","1863399244045979845","","odetothemess","in","Jl Jend Sudirman 44-46 Jakarta","0","1","0","https://x.com/BANKBRI_ID/status/1863399244045979845","1355939492","BANKBRI_ID"
"1863131478554796265","Sun Dec 01 11:00:21 +0000 2024","0","@zikhtiar1 @DivHumas_Polri Surveynya bayaran dan tekanan jelas terbuka semua rakyat tidak puas kinerja polisi kita studi lembaga i independen saja tempatkan polisi paling korup adalah polisi indo","1863176305107411420","","zikhtiar1","in","Babakan Ciparay, Indonesia","0","0","0","https://x.com/OktavianaAnton/status/1863176305107411420","1155129030024105985","OktavianaAnton"
"1863085697948660116","Sun Dec 01 05:00:19 +0000 2024","2"," Hallo. Aku boleh minta tolonng untuk follow akun ìnstagram dan tiktôk project akhir studi independen. Nanti link nya aku taro di reply. Terimakasih https://t.co/blejBGqJV3","1863085697948660116","https://pbs.twimg.com/media/GdsCkX7W8AA_p2_.jpg","","in","Indonesia","0","2","0","https://x.com/tanyarlfes/status/1863085697948660116","1371650588","tanyarlfes"
"1862897379357385158","Sat Nov 30 16:32:00 +0000 2024","0","it's ok. aku bahkan baru mulai skripsian di semester 9 dulu semester 8 baru PKL + studi independen","1862897379357385158","","","in","—kymhk 🩷🖤","0","0","0","https://x.com/kyomobabes/status/1862897379357385158","1471173605224591362","kyomobabes"
"1862420031490883722","Fri Nov 29 22:30:53 +0000 2024","2","@unicelounge kalo udah acc udah bisa daftar. maksimal 22 lowongan yang didaftar (magang &amp; studi independen). kalo dah daftar tunggu aja seleksi dari mitranya gimana kerjain seleksinya. kalo udah waktunya pengumuman. Misal ada yang keterima kita cuma dikasih waktu 3 hari buat ambil/ngga nya.","1862625308001935379","","mesteernbdy","in","","0","0","0","https://x.com/mesteernbdy/status/1862625308001935379","1244280951279988737","mesteernbdy"
"1862559789009756347","Fri Nov 29 18:10:33 +0000 2024","0","memasuki waktu dmn bingung memilih magang opo studi independen","1862559789009756347","","","in","","0","0","0","https://x.com/blckmust/status/1862559789009756347","1464722852133978129","blckmust"
"1862156812050735351","Thu Nov 28 16:47:57 +0000 2024","0","@telyufess magang yg bisa dikonversi cuma MSIB. selain magang bisa jg studi independen ini lebih ke belajar sih cuma tetep bisa konversi jg. daftar magang bisa dateng langsung ke perusahaannya MSIB Magenta LinkedIn atau lewat email jg bisa.","1862176615901618228","","ibanibunn","in","","0","0","0","https://x.com/ibanibunn/status/1862176615901618228","1140607491044044801","ibanibunn"
"1862154893261451355","Thu Nov 28 15:29:10 +0000 2024","0","@collegemfs studi independen smt 6 magang smt 7","1862156790408073650","","collegemfs","in","","0","0","0","https://x.com/gvuily/status/1862156790408073650","876604150880104450","gvuily"
"1860975385598709839","Mon Nov 25 09:15:23 +0000 2024","0","Butuh laporan metriknya buat tugas Studi Independen soalnya. Terimakasih yang berkenan membantu Note : Kalo ada yang mau barter like follow &amp; komen juga boleh. Boleh batter IG/Tiktok juga","1860975560425713999","","cradleded","in","","0","0","0","https://x.com/cradleded/status/1860975560425713999","468960217","cradleded"
"1860912507118031260","Mon Nov 25 05:04:50 +0000 2024","0","IM3 di gue kenceng bgtt! Mantap abis buat streaming sama zoom and meet selama gue Studi Independen . Makasih udah bikin hidup lebih gampang! ","1860912507118031260","","","in","","0","0","0","https://x.com/_imyourss00/status/1860912507118031260","1860906421745020928","_imyourss00"
"1859941657170543004","Sat Nov 23 03:48:44 +0000 2024","0","@eiyahooi @uibaseNG Iyah semua bisa di konversi kok Nder dari moocs bahkan studi independen online juga bisa dikonversi. Magang mandiri pun bisa dimana ajah dikonversi","1860168579230077383","","eiyahooi","in","Nowhere","0","0","0","https://x.com/seraphicaspen/status/1860168579230077383","1711735983509786624","seraphicaspen"
"1772578660693725493","Thu Nov 21 11:40:47 +0000 2024","2","@miq2501 Hi Pak Iqbal studi ini kami desain sejak tahun 2020 independen dgn studi coral. Tahun 2023 sempat berbincang dgn first author paper tsb dan senang tahu kalau ada inisiatif serupa yg melihat sumber2 lokal utk mengisi knowledge gap","1859562600347980148","","miq2501","in","Canterbury, UK","0","1","0","https://x.com/Ardiantiono/status/1859562600347980148","2235921602","Ardiantiono"
"1859555415232590292","Thu Nov 21 11:12:14 +0000 2024","0","ada yg pernah ikut studi independen? kalo ada aku mau tanya-tanya nesa!","1859555415232590292","","","in","UNESA KAMPUS 3","0","2","0","https://x.com/unesa_fess/status/1859555415232590292","1650147576577134592","unesa_fess"
"1858627660869759417","Mon Nov 18 21:45:40 +0000 2024","0","semenjak temenku diterima kerja aku gaada temen buat mabar bahkan gaada waktu buat main malemnya aku juga sibuk kelas studi independen ueueue gini amat adulting","1858627660869759417","","","in","","0","0","0","https://x.com/vhcza/status/1858627660869759417","735962974918217728","vhcza"
"1857358929111679234","Fri Nov 15 10:51:15 +0000 2024","5","@ljenogirlfrend @utfess msib itu program kampus merdeka; studi independen (belajar online) &amp; magang di mitra/perusahaan. nah kalo dpt mitra yg baik &amp; performa kita jg bagus mereka kasih nilai bagus. plusnya kalo magang dapet gaji 2 8 perbulan","1857375806424858661","","ljenogirlfrend","in","","0","2","0","https://x.com/akutagaza/status/1857375806424858661","1307120877209706496","akutagaza"
"1857308750488768737","Fri Nov 15 06:24:47 +0000 2024","0","Guyss pliss bgtt ikut webinar yg dibuat kelompok Studi Independen ku tentang kunang-kunang plis siapapun bantu ikutan webinarnya biar banyak yang join link pendaftaran : https://t.co/D0bdYta6CN : *Free HTM* Benefit : - E-Sertifikat - Knowledge - Relation https://t.co/6i4f1yWJL1","1857308750488768737","https://pbs.twimg.com/media/GcZ8dOnaoAAnkZO.jpg","","in","","0","0","0","https://x.com/shopikyaa/status/1857308750488768737","1780511176772005888","shopikyaa"
"1856556484110540920","Wed Nov 13 04:35:33 +0000 2024","0","rek! Studi independen itu beda nggak sama course2 dari internet2 gitu? Sama2 kayak kursus juga apa ada beda nya? Makasih ","1856556484110540920","","","in","UNESA KAMPUS 3","0","1","0","https://x.com/unesa_fess/status/1856556484110540920","1650147576577134592","unesa_fess"
"1856008536251355253","Mon Nov 11 16:18:12 +0000 2024","0","Perjalanan Studi Independen MSIB Maxy Academy: Virtual Internship untuk Pengalaman Kerja Nyata Baca: https://t.co/LgUqUelzBA #cilacapdotinfo","1856008536251355253","","","in","Cilacap, Jawa Tengah","0","0","0","https://x.com/cilacapdotinfo/status/1856008536251355253","1020917214126325760","cilacapdotinfo"
"1855882900845289824","Mon Nov 11 07:58:58 +0000 2024","1","‼️ DIBUTUHKAN RESPONDEN ‼️ Ayo Ikut Berpartisipasi Halo teman-teman saya Adam Abduroman mahasiswa Studi Independen GNFI saat ini sedang mengerjakan tugas akhir Journalism. Link kuesioner: https://t.co/nCzmh99Wz4","1855882900845289824","","","in","","0","2","0","https://x.com/Hieroph18881471/status/1855882900845289824","1501951168532344833","Hieroph18881471"
"1855882294650872050","Mon Nov 11 07:56:34 +0000 2024","0","Ayo Ikut Berpartisipasi Halo teman-teman saya Adam Abduroman mahasiswa Studi Independen GNFI saat ini sedang mengerjakan tugas akhir Journalism dengan topik Preferensi Anak Muda dalam Memilih Smartphone 2024. Link kuesioner: https://t.co/SeIZMdVJ0g","1855882294650872050","","","in","","0","2","0","https://x.com/catcorp_/status/1855882294650872050","1188402199245684737","catcorp_"
"1855609553376969130","Sun Nov 10 13:52:47 +0000 2024","0","Selasa (22/10) Bakrie Center Foundation Bakrie Center Foundation hadir dalam kegiatan penandatanganan Perjanjian Kerja Sama (PKS) yang diselenggarakan oleh Direktorat Jenderal Pendidikan Tinggi Riset dan Teknologi (Ditjen Diktiristek) untuk Program Magang dan Studi Independen https://t.co/l4Kya6RWRb","1855609553376969130","https://pbs.twimg.com/ext_tw_video_thumb/1855609291346186240/pu/img/Qj8XtBbdYHiXP7qZ.jpg","","in","Wisma Bakrie, Indonesia","0","0","0","https://x.com/BakrieCenter/status/1855609553376969130","313735326","BakrieCenter"
"1855567693128339788","Sun Nov 10 11:06:27 +0000 2024","0","gak kerasa program studi independen yg aku ikutin bentar lagi selesai pengalaman yg berharga bgt bisa ikut partisipasi di program ini","1855567693128339788","","","in","","0","1","0","https://x.com/nclaryn/status/1855567693128339788","2758737287","nclaryn"
"1855432848402235690","Sun Nov 10 02:10:38 +0000 2024","1","zuzur nyesel sih hrsnya di tengah keriweuhan skripsi dan studi independen gue ttp terima orderan karna kalo udh vakum lama begini susah juga naikin engagement-nya lagi","1855432851594109373","","fjallsecrouzs","in","","0","1","0","https://x.com/fjallsecrouzs/status/1855432851594109373","1208548568769810433","fjallsecrouzs"
"1855298872828104865","Sat Nov 09 17:18:15 +0000 2024","0","Malam minggu ku ditemani project stupen : ). **(Dikejar target guys karena Desember akhir udh presentasi final project) Bismillahirrahmanirrahim semoga lancar terus sampai selesai studi independen nya! Semangattt https://t.co/oNNakiKEqx","1855298872828104865","https://pbs.twimg.com/media/Gb9YffVbQAAmOba.jpg","","in","","0","0","0","https://x.com/blueblueskyyy_/status/1855298872828104865","1833543366275108864","blueblueskyyy_"
"1854729958327033955","Fri Nov 08 19:07:57 +0000 2024","0","@SvenKjellberg2 Program MBKM Kementerian Pertanian yang juga mencakup program Magang dan Studi Independen Bersertifikat sebagai bagiannya diikuti oleh 1.105 mahasiswa dan melibatkan 278 alumni dari Politeknik Pembangunan Pertanian (Polbangtan) dan Politeknik Enjiniring Pertanian Indonesia.","1854964092668436747","","SvenKjellberg2","in","","0","0","0","https://x.com/DHendrawan38556/status/1854964092668436747","1762124642247225344","DHendrawan38556"
"1854467923534094538","Thu Nov 07 10:21:23 +0000 2024","0","@collegemfs Gara² Ikut studi independen","1854469188292927859","","collegemfs","in","uranus","0","0","0","https://x.com/tupaibirru/status/1854469188292927859","1491625307274571776","tupaibirru"
"1854397239596298695","Thu Nov 07 06:35:52 +0000 2024","0","@kochengoren__ Pernah belajar jmeter di studi independen tapi dah lama agak lupa wkwkw. Susah bgt installbya di mac m1","1854412435878449352","","kochengoren__","in","","0","0","0","https://x.com/AldyGreget/status/1854412435878449352","538867008","AldyGreget"
"1853726926839456077","Tue Nov 05 09:11:54 +0000 2024","0","Sebelum kamu daftar MSIB yuk mengenal Program MSIB (Magang dan Studi Independen Bersertifikat) swipe ya️️ Kuliah...? BSI Aja !! #kuliahbsiaja #ubsi #universitasbinasaranainformatika #MSIB #kampusmerdeka https://t.co/PDEns2t4KB","1853726926839456077","https://pbs.twimg.com/media/GbnCzGfbUAA7mUl.jpg","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/bsiFatmawati/status/1853726926839456077","3681841812","bsiFatmawati"
"1853613229752086914","Tue Nov 05 03:56:48 +0000 2024","0","@untirtafesss Jurusan gua bisa konversi KKM mau itu program studi independen ataupun magang","1853647630213009745","","untirtafesss","in","exoplanet⚫","0","1","0","https://x.com/pahhh0394/status/1853647630213009745","1060722055996301313","pahhh0394"
"1853375291856691702","Mon Nov 04 09:54:38 +0000 2024","0","nyesel knp ya semester ini ga ngambil studi independen","1853375291856691702","","","in","","0","1","0","https://x.com/faaa__0420/status/1853375291856691702","1793577192099823616","faaa__0420"
"1852508455002853388","Sat Nov 02 00:30:08 +0000 2024","4","Halohh moots sebelumnya maaf banget gapernah aktif disini karena huru hara semester 5 yang sangat riweuh Jadi aku mau minta tolong kalian untuk isi kuisioner untuk keperluan tugas akhir Studi Independen bisa diisi disini ya https://t.co/kplY1rz31B Terima kasih banyak!️","1852508455002853388","","","in","","0","6","0","https://x.com/21_Leehan/status/1852508455002853388","1582867580586725377","21_Leehan"
"1852205449715814763","Fri Nov 01 04:26:06 +0000 2024","0","Sebelum kamu daftar MSIB yuk mengenal Program MSIB (Magang dan Studi Independen Bersertifikat) swipe ya️️ Kuliah...? BSI Aja !! #kuliahbsiaja #ubsi #universitasbinasaranainformatika #MSIB #kampusmerdeka https://t.co/ZFdZis6h33","1852205449715814763","https://pbs.twimg.com/media/GbRbB3dakAAnhc0.jpg","","in","Jakarta Timur, DKI Jakarta","0","0","0","https://x.com/bsi_dewisartika/status/1852205449715814763","1635715416","bsi_dewisartika"
"1852178638495715520","Fri Nov 01 02:39:33 +0000 2024","0","#WhatsOnUnas #UnasNews Hai sobat unas BPK UNAS menggelar Pembekalan dan Pelepasan Mahasiswa Program Magang dan Studi Independen Bersertifikat (MSIB) angkatan ke-7 pada Sabtu (26/10) di Ruang Seminar Blok I Kampus Pejaten. https://t.co/ObCeypI1Ie","1852178638495715520","","","in","Jakarta, Indonesia","0","0","0","https://x.com/UNAS1949/status/1852178638495715520","56605444","UNAS1949"
"1851993496271691863","Thu Oct 31 14:23:52 +0000 2024","0","Sebelum kamu daftar MSIB yuk mengenal Program MSIB (Magang dan Studi Independen Bersertifikat) swipe ya️️ Kuliah...? BSI Aja !! #kuliahbsiaja #ubsi #universitasbinasaranainformatika #MSIB #kampusmerdeka https://t.co/7TuNUg46Qt","1851993496271691863","","","in","Jl. Cut Mutia no 88, Bekasi","0","0","0","https://x.com/ubsibekasi/status/1851993496271691863","3527981779","ubsibekasi"
"1851942946796638578","Thu Oct 31 11:03:00 +0000 2024","0","Sebelum kamu daftar MSIB yuk mengenal Program MSIB (Magang dan Studi Independen Bersertifikat) swipe ya️️ Kuliah...? BSI Aja !! #kuliahbsiaja #ubsi #universitasbinasaranainformatika #MSIB #kampusmerdeka https://t.co/VxqtTbZUhw","1851942946796638578","https://pbs.twimg.com/media/GbNM46AakAI_xYx.jpg","","in","Indonesia","0","0","1","https://x.com/KuliahBSIAja/status/1851942946796638578","443743717","KuliahBSIAja"
"1851197896416510167","Tue Oct 29 22:45:24 +0000 2024","1","@Maeyaagustina Tpi harus tahu fitrah nya perempuan studi kasus nya wanita yg independen berdiri sndri dan berkarir tidak bisa bawa diri dan tidak mempelajari fitrah nya sebagai perempuan studi kasus meremeh temehkan laki laki tnpa ia gw jg mampu studi kasus ny bnyk sprti itu jika ya","1851394936366907456","","Maeyaagustina","in","Jakarta Barat, DKI Jakarta","0","2","0","https://x.com/HendriSusilo91/status/1851394936366907456","1432225184925188099","HendriSusilo91"
"1851159812027138555","Tue Oct 29 07:11:06 +0000 2024","1","yang udah pernah atau lagi studi independen msib boleh tanya tanya nggaa?? #msib","1851159812027138555","","","in","central perk","0","0","1","https://x.com/niallhorraayy/status/1851159812027138555","1212701020721016832","niallhorraayy"
"1851140647656542450","Tue Oct 29 05:54:57 +0000 2024","0","Mahasiswa Institut Informatika dan Bisnis (IIB) Darmajaya kembali torehkan prestasi tingkat nasional sebagai fasilitator terbaik dalam Magang Studi Independen Bersertifikat Batch 7 sesi I tahun 2024. https://t.co/5NaolotQHt","1851140647656542450","https://pbs.twimg.com/media/GbCSj7iakAAcSsd.jpg","","in","","0","1","0","https://x.com/Harian_Pilar/status/1851140647656542450","1196672424088985600","Harian_Pilar"
"1850589754250932283","Sun Oct 27 17:25:54 +0000 2024","0","Overthinking terus ya allah bisa ngga ya nyelesain studi independen sampe selesai : )","1850589754250932283","","","in","","0","0","0","https://x.com/blueblueskyyy_/status/1850589754250932283","1833543366275108864","blueblueskyyy_"
"1850560516911231466","Sun Oct 27 15:29:43 +0000 2024","2","Tapi sebenarnya ngeliat ini mirip mirip ama saya hahaha tapi bedanya saya jadi ga bisa maksimalin beberapanya Bisnis top up game saya (https://t.co/nVJNDDeY5w) + Studi independen Cloud + Study at Kominfo (AI and Cloud in Digital Business) + Trading + Kuliah (Organisasi) : )","1850560516911231466","","","in","","0","2","0","https://x.com/kilyfaside/status/1850560516911231466","1393925190841561094","kilyfaside"
"1849702071215493543","Sat Oct 26 14:51:53 +0000 2024","1","@hanoneart Bagus banget insightnya untuk aku yang lagi studi independen jadi game artist hehehe oh ya setau aku CMIIW tergantung studio gamenya biasanya artist juga bakal dibagi lagi ada yang untuk enviroment dan character jadi kalau kalian mau fokus ke salah satu bisa banget kok","1850188609229594812","","hanoneart","in","Indonesia","0","1","0","https://x.com/NoviceNatan/status/1850188609229594812","1701776885540392960","NoviceNatan"
"1849678581648990434","Fri Oct 25 21:19:04 +0000 2024","0","@tanyarlfes Haloo mohon likenya yaa untuk tugas project Studi Independen kami supaya bisa masuk tahap selanjutnya. Terimakasih! https://t.co/9E1GWluPAi","1849923656484520228","","tanyarlfes","in","","0","0","0","https://x.com/dul9012/status/1849923656484520228","1798414814634749952","dul9012"
"1849751675877175709","Fri Oct 25 12:42:40 +0000 2024","0","@milkcsa emg berat sih harus ngeliat itu tiap hari wkakw Haloo mohon likenya yaa untuk tugas project Studi Independen kami supaya bisa masuk tahap selanjutnya. Terimakasih! https://t.co/9E1GWluPAi","1849793701935251494","","milkcsa","in","","0","0","0","https://x.com/dul9012/status/1849793701935251494","1798414814634749952","dul9012"
"1849631888224420110","Fri Oct 25 12:16:48 +0000 2024","0","@anonjawa Haloo mohon likenya yaa untuk tugas project Studi Independen kami supaya bisa masuk tahap selanjutnya. Terimakasih! https://t.co/9E1GWluPAi","1849787190211125525","","anonjawa","in","","0","0","0","https://x.com/dul9012/status/1849787190211125525","1798414814634749952","dul9012"
"1849699898192691230","Fri Oct 25 11:34:58 +0000 2024","0","@medyrenaldy_ Permisi mohon like dan komennya untuk tugas project Studi Independen kami supaya dapat masuk 5 besar https://t.co/9E1GWluPAi","1849776663921590555","","medyrenaldy_","in","","0","0","0","https://x.com/dul9012/status/1849776663921590555","1798414814634749952","dul9012"
"1849362243735191619","Fri Oct 25 11:34:36 +0000 2024","0","@NyoFuyu__ Permisi mohon like dan komennya untuk tugas project Studi Independen kami supaya dapat masuk 5 besar https://t.co/9E1GWluPAi","1849776570539663406","","NyoFuyu__","in","","0","0","0","https://x.com/dul9012/status/1849776570539663406","1798414814634749952","dul9012"
"1849656571632156994","Fri Oct 25 11:33:50 +0000 2024","0","@niwseir Permisi mohon like dan komennya untuk tugas project Studi Independen kami supaya dapat masuk 5 besar https://t.co/9E1GWluPAi","1849776376519557278","","niwseir","in","","0","0","0","https://x.com/dul9012/status/1849776376519557278","1798414814634749952","dul9012"
"1849481616114241642","Fri Oct 25 11:33:21 +0000 2024","0","@yteeam Permisi mohon like dan komennya untuk tugas project Studi Independen kami supaya dapat masuk 5 besar https://t.co/9E1GWluPAi","1849776258714067241","","yteeam","in","","0","0","0","https://x.com/dul9012/status/1849776258714067241","1798414814634749952","dul9012"
"1849760672394924201","Fri Oct 25 10:31:25 +0000 2024","0","nesa! kalian yang ikut studi independen (msib) keluar dari kos nggak? aku bingung mau lanjutin apa ga sedangkan klo lanjut jarang bgt di kosan huhuu ac kos jg lg error eman mau service tp ga dipake","1849760672394924201","","","in","UNESA KAMPUS 3","0","0","0","https://x.com/unesa_fess/status/1849760672394924201","1650147576577134592","unesa_fess"
"1849623237527011809","Fri Oct 25 08:49:42 +0000 2024","0","@aldapstsr Permisi mohon like dan komennya untuk tugas project Studi Independen kami supaya dapat masuk 5 besar. Terima kasih https://t.co/pngNWVloPU","1849735073236758736","","aldapstsr","in","","0","0","0","https://x.com/dul9012/status/1849735073236758736","1798414814634749952","dul9012"
"1849712154544664915","Fri Oct 25 07:47:58 +0000 2024","0","@tanyarlfes Permisi mau minta like sama komennya buat tugas Studi Independen saya supaya bisa masuk 5 besar. Terima kasihh https://t.co/pngNWVloPU","1849719537492758691","","tanyarlfes","in","","0","0","0","https://x.com/dul9012/status/1849719537492758691","1798414814634749952","dul9012"
"1849618290060165445","Fri Oct 25 03:53:47 +0000 2024","1","@TheNugrawesome @chey1ll Btul gw ikut studi independen satu semester yg jelas ga dibayar (karena ga dihitung magang) aja dapet uang buat ganti kuota sampe 500k dari perusahaan yg bersangkutan wkwkwk","1849660602295386130","","TheNugrawesome","in","","0","1","0","https://x.com/XiangliYaou/status/1849660602295386130","1321478072940462083","XiangliYaou"
"1849267724612227199","Fri Oct 25 03:07:50 +0000 2024","1","@SoundOfYogi Udah pernah nyoba bbrpa program mbkm kaya studi independen sm wirausaha merdeka asli enak banget dan seruu. Tp mungkin kurikulumnya lbh cocok ke perguruan tinggi. Smoga programnya bisa lanjut terus ","1849649037768786235","","SoundOfYogi","in","","0","0","0","https://x.com/justglowupmyday/status/1849649037768786235","1351003184056176654","justglowupmyday"
"1849347144614134036","Thu Oct 24 07:08:13 +0000 2024","0"," ngga kerasa udah Task 27 aja stupen di @IndobotAcademy baru ngerjain semalem si (Monitoring Suhu dan Kelembaban menggunakan Sensor DHT 11) #msib #studi_independen #indobot_academy https://t.co/JgZxXu58V5","1849347144614134036","https://pbs.twimg.com/media/GaozbUGbYAAvzCb.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/nekoshy89/status/1849347144614134036","1402279820176904195","nekoshy89"
"1849069485774483708","Wed Oct 23 12:44:54 +0000 2024","0","mungkin aku salah satu yang beruntung karena bisa ngebuka mata abis ikut studi independen kemarin","1849069485774483708","","","in","","0","0","0","https://x.com/rfsyhb/status/1849069485774483708","1326864829","rfsyhb"
"1848949105999155233","Wed Oct 23 09:33:39 +0000 2024","0","@utfess Aku Kerja + Studi Independen + Tuton. Pagi sore kerja malem studi independen sambil nyicil tugas","1849021358682083640","","utfess","in","","0","1","0","https://x.com/pwittiestme/status/1849021358682083640","1678567530099777537","pwittiestme"
"1848965427730518179","Wed Oct 23 05:51:27 +0000 2024","0","PFN dalam hal ini menjadi salah satu partner Utama Kemendikbud RI untuk kegiatan Magang dan Studi Independen Bersertifikat (MSIB). Kedepannya PFN secara positif membuka peluang kerja sama dengan semua Lembaga Pendidikan dalam rangka","1848965441051627818","","StudioPFN","in","Jakarta, Indonesia","0","1","0","https://x.com/StudioPFN/status/1848965441051627818","1667761592","StudioPFN"
"1848722438949052652","Tue Oct 22 13:45:51 +0000 2024","0","Napa ya aku pinter banget sampe punya ide ikut program studi independen sambil ngerjain TA ","1848722438949052652","","","in","","0","1","0","https://x.com/Morianged/status/1848722438949052652","767763630473392129","Morianged"
"1848669088874435066","Tue Oct 22 10:14:02 +0000 2024","0","Pada kesempatan lain saya juga mendaftar di Program Magang dan Studi Independen Bersertifikat (MSIB). Saat itu saya menjalankan kegiatan Studi Independen Digital Marketing di B One Corporation dan juga kegiatan Magang Content Writer di detikcom.","1848669134512382286","","nyaesar","in","He/him","0","1","0","https://x.com/nyaesar/status/1848669134512382286","2757721377","nyaesar"
"1848180570666541409","Mon Oct 21 14:58:14 +0000 2024","0","@gitaputrid Kampus merdeka emg bagus kok ada studi independen sama magang. Mungkin yg perlu dipertimbangkan yang iisma itu","1848378266769609019","","gitaputrid","in","","0","0","0","https://x.com/Raldi_rd/status/1848378266769609019","1580457705465999360","Raldi_rd"
"1848363536793444807","Mon Oct 21 13:59:42 +0000 2024","0","Ehmm okelah kl Kampus Merdeka karna aku sendiri merasakan benefit dari program studi independen dan pertukaran pelajar. Tp ga menutup fakta kl zonasi PPDB ini banyak masalah alih2 pemerataan fasilitas sekolah murid yg potensial jd ditempatin di sekolah minim fasilitas","1848363536793444807","","","in","","0","0","0","https://x.com/xolophanda/status/1848363536793444807","1509352300443488258","xolophanda"
"1848229655763136525","Mon Oct 21 05:07:43 +0000 2024","0","klo pengelaman ikut studi independen masukin cv nya dibagian apa sihh? pengalaman kerja kah?","1848229655763136525","","","in","she/her","0","0","0","https://x.com/rosedyyn/status/1848229655763136525","1286621625413062656","rosedyyn"
"1847682016831058036","Sat Oct 19 16:51:35 +0000 2024","1","nesa! Ada yang pernah magang atau studi independen msib nggak? Mau nanya buat daftar msib apakah bener2 harus bagus CV nya?","1847682016831058036","","","in","UNESA KAMPUS 3","0","0","1","https://x.com/unesa_fess/status/1847682016831058036","1650147576577134592","unesa_fess"
"1847608761378381982","Sat Oct 19 12:00:30 +0000 2024","0"," MBKM VIDEO COMPETITION 2024 Lomba Vlog MBKM (Magang dan Studi Independen Bersertifikat (MSIB); KKN Tematik; Pertukaran Mahasiswa (Internasional dan Nasional); Kewirausahaan; Penelitian; Bela Negara) Daftarkan diri kalian melalui: https://t.co/yj7fxBP70K https://t.co/eyJHbrnraE","1847608761378381982","https://pbs.twimg.com/media/GaQGYGNaEAA8ZhC.jpg","","in","Jakarta","0","1","0","https://x.com/UKRIDA/status/1847608761378381982","190177759","UKRIDA"
"1847332697070571773","Fri Oct 18 17:43:31 +0000 2024","0","Cuman bisa pasrah &amp; serahin ke Allah: ). Ya allah pengen cepet selesai Studi Independen nya. Lancarkan sampai akhir ya Allah ","1847332697070571773","","","in","","0","0","0","https://x.com/blueblueskyyy_/status/1847332697070571773","1833543366275108864","blueblueskyyy_"
"1846942000479911951","Thu Oct 17 15:51:02 +0000 2024","0","Allahumma Yassir walatu'assir Allahumma Yassir walatu'assir Allahumma Yassir walatu'assir Istighfar banget dapet kelompok studi independen yang dominan mhs akhir + beban : ). Ak tau klen sibuk skripsi tp plis klen udh ttd surat komitmen mengikuti program loh : )","1846942000479911951","","","in","","0","0","0","https://x.com/blueblueskyyy_/status/1846942000479911951","1833543366275108864","blueblueskyyy_"
"1846469455058292898","Thu Oct 17 09:22:59 +0000 2024","1","@HFaang @jineeuslab @univ_indonesia magang-studi independen bersertifikat kak. program MBKM-nya kemdikbud.","1846844344667721952","","HFaang","in","hereafter","0","0","0","https://x.com/deiverse/status/1846844344667721952","636825717","deiverse"
"1846445521105539073","Thu Oct 17 05:04:46 +0000 2024","0","@NenkMonica Tapi aku smenjak ikut kampus merdeka dpet bnyk juga benefitnya mulai dari MBKM Mandiri sampai studi independen. Mngkin aku liatnya dari satu sisi aja","1846779365767762219","","NenkMonica","in","","0","0","0","https://x.com/alfinradek123/status/1846779365767762219","1748132373626257408","alfinradek123"
"1846441759741800478","Wed Oct 16 06:43:15 +0000 2024","0"," Selamat Para Mahasiswa PPM School! PPM School of Management dengan bangga mengucapkan selamat kepada para mahasiswa yang berhasil lolos dalam Program Magang dan Studi Independen Bersertifikat (MSIB) Kampus Merdeka! Kesempatan ini merupakan langkah penting untuk https://t.co/INc8rgcP06","1846441759741800478","https://pbs.twimg.com/media/GZ_g9JObcAAASSc.jpg","","in","Jl. Menteng Raya No.9, Jakarta","0","0","0","https://x.com/ppmschool/status/1846441759741800478","2978883793","ppmschool"
"1845996577804243066","Tue Oct 15 01:14:15 +0000 2024","2","Alhamdulillah 183 Mahasiswa Universitas Ahmad Dahlan lolos seleksi program Magang dan Studi Independen Bersertifikat (MSIB) angkatan 7 tahun 2024 - Terima kasih atas doa dan dukungan seluruh keluarga besar Universitas Ahmad Dahlan - #universitasahmaddahlan #uad #uadjogja https://t.co/6ezruLuMz4","1845996577804243066","https://pbs.twimg.com/media/GZ5MGaqb0AIhwx5.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/klik_uad/status/1845996577804243066","2585402049","klik_uad"
"1845345237213847988","Mon Oct 14 14:19:55 +0000 2024","0","@rainencold @xiayuejiu @hrdbacot temenku ikut disitu tapi studi independen sih itu tp ya coba aja kak kali aja bisa","1845831907780747519","","cirenggggrww","in","","0","0","0","https://x.com/cirenggggrww/status/1845831907780747519","1267759622506479616","cirenggggrww"
